1581354188,18070758,ASD_OTA-SW_v1.1,0,0
1581354185,18070646,ASD_OTA-SW_v1.0,0,0
1581354122,18090817,ASD_OTA-SW_v1.1,0,0
1581354022,18070411,ASD_OTA-SW_v1.1,0,0
1581353888,18040243,ASD_OTA-SW_v1.1,0,0
1581353884,18040386,ASD_OTA-SW_v1.0,0,0
1581353846,18070668,ASD_OTA-SW_v1.1,0,0
1581353508,18040182,ASD_OTA-SW_v1.1,0,0
1581353182,18070499,ASD_OTA-SW_v1.1,0,0
1581353124,18040262,ASD_OTA-SW_v1.1,0,0
1581353102,18040199,ASD_OTA-SW_v1.1,0,0
1581353100,18070622,ASD_OTA-SW_v1.1,0,0
1581352998,18090898,ASD_OTA-SW_v1.1,0,0
1581352978,18111039,ASD_OTA-SW_v1.1,0,0
1581352917,18090891,ASD_OTA-SW_v1.1,0,0
1581352908,18040063,ASD_OTA-SW_v1.1,0,0
1581352737,18090964,ASD_OTA-SW_v1.1,0,0
1581352642,18040125,ASD_OTA-SW_v1.1,0,0
1581352451,18040101,ASD_OTA-SW_v1.1,0,0
1581352280,18040386,ASD_OTA-SW_v1.0,0,0
1581352022,18070604,ASD_OTA-SW_v1.1,0,0
1581351812,18090931,ASD_OTA-SW_v1.1,0,0
1581351588,18070621,ASD_OTA-SW_v1.1,0,0
1581351504,18090850,ASD_OTA-SW_v1.1,0,0
1581351461,18070789,ASD_OTA-SW_v1.1,0,0
1581351421,18040222,ASD_OTA-SW_v1.1,0,0
1581351364,18090915,ASD_OTA-SW_v1.1,0,0
1581351299,18091004,ASD_OTA-SW_v1.1,0,0
1581351211,18040265,ASD_OTA-SW_v1.1,0,0
1581351169,18070474,ASD_OTA-SW_v1.1,0,0
1581351161,18040266,ASD_OTA-SW_v1.1,0,0
1581351118,18111094,ASD_OTA-SW_v1.1,0,0
1581351051,18040106,ASD_OTA-SW_v1.1,0,0
1581350989,18070621,ASD_OTA-SW_v1.1,0,0
1581350906,18070705,ASD_OTA-SW_v1.1,0,0
1581350875,18040262,ASD_OTA-SW_v1.1,0,0
1581350774,18090892,ASD_OTA-SW_v1.1,0,0
1581350718,18111094,ASD_OTA-SW_v1.1,0,0
1581350660,18090850,ASD_OTA-SW_v1.1,0,0
1581350652,18070467,ASD_OTA-SW_v1.1,0,0
1581350601,18040176,ASD_OTA-SW_v1.1,0,0
1581350561,18070731,ASD_OTA-SW_v1.1,0,0
1581350550,18040242,ASD_OTA-SW_v1.1,0,0
1581350501,18070476,ASD_OTA-SW_v1.0,0,0
1581350419,18070757,ASD_OTA-SW_v0.1,0,0
1581350414,18040082,ASD_OTA-SW_v1.1,0,0
1581350392,18090817,ASD_OTA-SW_v1.1,0,0
1581350272,18091008,ASD_OTA-SW_v1.1,0,0
1581350189,18090830,ASD_OTA-SW_v1.1,0,0
1581350182,18070584,ASD_OTA-SW_v1.1,0,0
1581350081,18070779,ASD_OTA-SW_v1.1,0,0
1581350010,18040081,ASD_OTA-SW_v1.1,0,0
1581349947,18040234,ASD_OTA-SW_v1.1,0,0
1581349892,18070597,ASD_OTA-SW_v1.1,0,0
1581349776,18040388,ASD_OTA-SW_v1.1,0,0
1581349706,18040203,ASD_OTA-SW_v1.1,0,0
1581349683,18111218,ASD_OTA-SW_v1.0,0,0
1581349621,18070644,ASD_OTA-SW_v1.1,0,0
1581349599,18040182,ASD_OTA-SW_v1.1,0,0
1581349516,18090931,ASD_OTA-SW_v1.1,0,0
1581349485,18090892,ASD_OTA-SW_v1.1,0,0
1581349387,18070441,ASD_OTA-SW_v1.1,0,0
1581349374,18040203,ASD_OTA-SW_v1.1,0,0
1581349149,18070710,ASD_OTA-SW_v1.1,0,0
1581349103,18070710,ASD_OTA-SW_v1.1,0,0
1581349010,18070573,ASD_OTA-SW_v1.0,0,0
1581348995,18070581,ASD_OTA-SW_v1.1,0,0
1581348966,18040278,ASD_OTA-SW_v1.1,0,0
1581348934,18040195,ASD_OTA-SW_v1.1,0,0
1581348827,18111131,ASD_OTA-SW_v1.1,0,0
1581348745,18070467,ASD_OTA-SW_v1.1,0,0
1581348702,18070474,ASD_OTA-SW_v1.1,0,0
1581348662,18040386,ASD_OTA-SW_v1.0,0,0
1581348575,18111217,ASD_OTA-SW_v1.1,0,0
1581348580,18111081,ASD_OTA-SW_v1.1,0,0
1581348275,18070487,ASD_OTA-SW_v1.1,0,0
1581348176,18111081,ASD_OTA-SW_v1.1,0,0
1581348141,18040063,ASD_OTA-SW_v1.1,0,0
1581348069,18070494,ASD_OTA-SW_v1.1,0,0
1581348041,18070476,ASD_OTA-SW_v1.0,0,0
1581347918,18111070,ASD_OTA-SW_v1.0,0,0
1581347819,18111081,ASD_OTA-SW_v1.1,0,0
1581347461,18040236,ASD_OTA-SW_v1.1,0,0
1581347427,18111039,ASD_OTA-SW_v1.1,0,0
1581347300,18070573,ASD_OTA-SW_v1.0,0,0
1581347058,18070419,ASD_OTA-SW_v1.1,0,0
1581346927,18070757,ASD_OTA-SW_v0.1,0,0
1581346914,18090165,ASD_OTA-SW_v1.1,0,0
1581346907,18070644,ASD_OTA-SW_v1.1,0,0
1581346880,18040137,ASD_OTA-SW_v1.1,0,0
1581346840,18040060,ASD_OTA-SW_v1.1,0,0
1581346774,18090860,ASD_OTA-SW_v1.1,0,0
1581346737,18040205,ASD_OTA-SW_v1.1,0,0
1581346664,18070627,ASD_OTA-SW_v1.0,0,0
1581346594,18070621,ASD_OTA-SW_v1.1,0,0
1581346587,18040344,ASD_OTA-SW_v1.1,0,0
1581346559,18040336,ASD_OTA-SW_v1.1,0,0
1581346485,18070457,ASD_OTA-SW_v1.0,0,0
1581346339,18040265,ASD_OTA-SW_v1.1,0,0
1581345999,18040182,ASD_OTA-SW_v1.1,0,0
1581345886,18040106,ASD_OTA-SW_v1.1,0,0
1581345855,18070644,ASD_OTA-SW_v1.1,0,0
1581345559,18070429,ASD_OTA-SW_v1.1,0,0
1581345414,18040100,ASD_OTA-SW_v1.1,0,0
1581345243,18070622,ASD_OTA-SW_v1.1,0,0
1581345220,18111199,ASD_OTA-SW_v1.1,0,0
1581345086,18090827,ASD_OTA-SW_v1.1,0,0
1581345007,18040296,ASD_OTA-SW_v1.1,0,0
1581344992,18070724,ASD_OTA-SW_v1.1,0,0
1581344929,18111131,ASD_OTA-SW_v1.1,0,0
1581344807,18090953,ASD_OTA-SW_v1.1,0,0
1581344750,18070536,ASD_OTA-SW_v1.1,0,0
1581344750,18070758,ASD_OTA-SW_v1.1,0,0
1581344626,18040167,ASD_OTA-SW_v1.1,0,0
1581344612,18111118,ASD_OTA-SW_v1.1,0,0
1581344604,18040251,ASD_OTA-SW_v1.1,0,0
1581344551,18090901,ASD_OTA-SW_v1.1,0,0
1581344531,18070434,ASD_OTA-SW_v1.1,0,0
1581344498,18040051,ASD_OTA-SW_v1.1,0,0
1581344490,18091011,ASD_OTA-SW_v1.1,0,0
1581344463,18070747,ASD_OTA-SW_v1.1,0,0
1581344449,18070487,ASD_OTA-SW_v1.1,0,0
1581344337,18070627,ASD_OTA-SW_v1.0,0,0
1581344182,18070453,ASD_OTA-SW_v1.1,0,0
1581344134,18070444,ASD_OTA-SW_v1.1,0,0
1581343856,18070689,ASD_OTA-SW_v1.0,0,0
1581343846,18040287,ASD_OTA-SW_v1.1,0,0
1581343720,18070467,ASD_OTA-SW_v1.1,0,0
1581343645,18070627,ASD_OTA-SW_v1.0,0,0
1581343621,18070492,ASD_OTA-SW_v1.0,0,0
1581343595,18090927,ASD_OTA-SW_v1.1,0,0
1581343566,18070706,ASD_OTA-SW_v1.1,0,0
1581343490,18040237,ASD_OTA-SW_v1.1,0,0
1581343263,18040270,ASD_OTA-SW_v1.1,0,0
1581343191,18091004,ASD_OTA-SW_v1.1,0,0
1581343176,18070722,ASD_OTA-SW_v1.1,0,0
1581343164,18091008,ASD_OTA-SW_v1.1,0,0
1581343152,18040143,ASD_OTA-SW_v1.1,0,0
1581343137,18070759,ASD_OTA-SW_v1.1,0,0
1581343112,18090950,ASD_OTA-SW_v1.1,0,0
1581343042,18111207,ASD_OTA-SW_v1.1,0,0
1581342789,18111199,ASD_OTA-SW_v1.1,0,0
1581342772,18070610,ASD_OTA-SW_v1.1,0,0
1581342746,18040287,ASD_OTA-SW_v1.1,0,0
1581342567,18040137,ASD_OTA-SW_v1.1,0,0
1581342510,18040311,ASD_OTA-SW_v1.1,0,0
1581342483,18040165,ASD_OTA-SW_v1.1,0,0
1581342230,18040153,ASD_OTA-SW_v1.1,0,0
1581342191,18040169,ASD_OTA-SW_v1.1,0,0
1581342189,18070499,ASD_OTA-SW_v1.1,0,0
1581342181,18040148,ASD_OTA-SW_v1.1,0,0
1581342177,18090853,ASD_OTA-SW_v1.1,0,0
1581342176,18070467,ASD_OTA-SW_v1.1,0,0
1581342153,18090956,ASD_OTA-SW_v1.1,0,0
1581342150,18040264,ASD_OTA-SW_v1.1,0,0
1581342134,18040255,ASD_OTA-SW_v1.1,0,0
1581342098,18070499,ASD_OTA-SW_v1.1,0,0
1581342083,18070499,ASD_OTA-SW_v1.1,0,0
1581342013,18070499,ASD_OTA-SW_v1.1,0,0
1581341943,18111070,ASD_OTA-SW_v1.0,0,0
1581341928,18070499,ASD_OTA-SW_v1.1,0,0
1581341872,18070658,ASD_OTA-SW_v1.1,0,0
1581341835,18070458,ASD_OTA-SW_v1.1,0,0
1581341779,18090971,ASD_OTA-SW_v1.1,0,0
1581341739,18070567,ASD_OTA-SW_v1.1,0,0
1581341728,18070504,ASD_OTA-SW_v1.1,0,0
1581341715,18040232,ASD_OTA-SW_v1.1,0,0
1581341655,18040022,ASD_OTA-SW_v1.1,0,0
1581341618,18040037,ASD_OTA-SW_v1.1,0,0
1581341605,18090875,ASD_OTA-SW_v1.1,0,0
1581341598,18040138,ASD_OTA-SW_v1.1,0,0
1581341585,18070567,ASD_OTA-SW_v1.1,0,0
1581341589,18040290,ASD_OTA-SW_v1.1,0,0
1581341572,18070740,ASD_OTA-SW_v1.0,0,0
1581341568,18070454,ASD_OTA-SW_v1.1,0,0
1581341538,18090810,ASD_OTA-SW_v1.1,0,0
1581341488,18040081,ASD_OTA-SW_v1.1,0,0
1581341456,18070748,ASD_OTA-SW_v1.0,0,0
1581341388,18040076,ASD_OTA-SW_v1.1,0,0
1581341155,18040130,ASD_OTA-SW_v1.1,0,0
1581341134,18070569,ASD_OTA-SW_v1.1,0,0
1581341118,18111147,ASD_OTA-SW_v1.1,0,0
1581341124,18040300,ASD_OTA-SW_v1.1,0,0
1581340878,18040186,ASD_OTA-SW_v1.1,0,0
1581340760,18040245,ASD_OTA-SW_v1.1,0,0
1581340739,18040165,ASD_OTA-SW_v1.1,0,0
1581340744,18111087,ASD_OTA-SW_v1.1,0,0
1581340695,18090928,ASD_OTA-SW_v1.1,0,0
1581340658,18040217,ASD_OTA-SW_v1.1,0,0
1581340607,18040085,ASD_OTA-SW_v1.1,0,0
1581340519,18070491,ASD_OTA-SW_v1.1,0,0
1581340309,18070665,ASD_OTA-SW_v1.1,0,0
1581340290,18040390,ASD_OTA-SW_v1.1,0,0
1581340290,18040223,ASD_OTA-SW_v1.1,0,0
1581340240,18070800,ASD_OTA-SW_v1.1,0,0
1581340181,18090910,ASD_OTA-SW_v1.1,0,0
1581340134,18070440,ASD_OTA-SW_v1.1,0,0
1581340108,18090877,ASD_OTA-SW_v1.1,0,0
1581339896,18111043,ASD_OTA-SW_v1.0,0,0
1581339842,18090827,ASD_OTA-SW_v1.1,0,0
1581339816,18091001,ASD_OTA-SW_v1.1,0,0
1581339815,18040262,ASD_OTA-SW_v1.1,0,0
1581339805,18070778,ASD_OTA-SW_v1.1,0,0
1581339775,18111133,ASD_OTA-SW_v1.1,0,0
1581339691,18040030,ASD_OTA-SW_v1.1,0,0
1581339687,18070479,ASD_OTA-SW_v1.1,0,0
1581339669,18040381,ASD_OTA-SW_v1.1,0,0
1581339641,18090862,ASD_OTA-SW_v1.1,0,0
1581339605,18090988,ASD_OTA-SW_v1.1,0,0
1581339594,18090877,ASD_OTA-SW_v1.1,0,0
1581339585,18070663,ASD_OTA-SW_v1.1,0,0
1581339561,18090921,ASD_OTA-SW_v1.1,0,0
1581339530,18070584,ASD_OTA-SW_v1.1,0,0
1581339475,18090874,ASD_OTA-SW_v1.1,0,0
1581339436,18111075,ASD_OTA-SW_v1.1,0,0
1581339380,18090877,ASD_OTA-SW_v1.1,0,0
1581339304,18111065,ASD_OTA-SW_v1.1,0,0
1581339284,18040324,ASD_OTA-SW_v1.1,0,0
1581339208,18070435,ASD_OTA-SW_v1.1,0,0
1581339196,18070733,ASD_OTA-SW_v1.1,0,0
1581339036,18090994,ASD_OTA-SW_v1.1,0,0
1581338946,18111144,ASD_OTA-SW_v1.1,0,0
1581338915,18040217,ASD_OTA-SW_v1.1,0,0
1581338914,18090863,ASD_OTA-SW_v1.1,0,0
1581338890,18111153,ASD_OTA-SW_v1.1,0,0
1581338862,18040034,ASD_OTA-SW_v1.1,0,0
1581338855,18090916,ASD_OTA-SW_v1.1,0,0
1581338751,18040337,ASD_OTA-SW_v1.1,0,0
1581338702,18040277,ASD_OTA-SW_v1.1,0,0
1581338668,18040314,ASD_OTA-SW_v1.1,0,0
1581338652,18070457,ASD_OTA-SW_v1.0,0,0
1581338564,18040067,ASD_OTA-SW_v1.1,0,0
1581338501,18040319,ASD_OTA-SW_v1.1,0,0
1581338451,18040337,ASD_OTA-SW_v1.1,0,0
1581338429,18090971,ASD_OTA-SW_v1.1,0,0
1581338400,18090983,ASD_OTA-SW_v1.1,0,0
1581338242,18090933,ASD_OTA-SW_v1.1,0,0
1581338241,18070687,ASD_OTA-SW_v1.1,0,0
1581338172,18040339,ASD_OTA-SW_v1.1,0,0
1581338140,18070670,ASD_OTA-SW_v1.1,0,0
1581338136,18070711,ASD_OTA-SW_v1.1,0,0
1581338114,18090900,ASD_OTA-SW_v1.1,0,0
1581338081,18090825,ASD_OTA-SW_v1.1,0,0
1581338059,18040122,ASD_OTA-SW_v1.1,0,0
1581338031,18070737,ASD_OTA-SW_v1.0,0,0
1581337975,18070445,ASD_OTA-SW_v1.1,0,0
1581338000,18040145,ASD_OTA-SW_v1.1,0,0
1581337921,18070664,ASD-SW_v1.8.4,1,0
1581337873,18090919,ASD_OTA-SW_v1.1,0,0
1581337872,18070561,ASD_OTA-SW_v1.1,0,0
1581337864,18070664,ASD-SW_v1.8.4,0,0
1581337830,18070615,ASD_OTA-SW_v1.1,0,0
1581337771,18070602,ASD_OTA-SW_v1.1,0,0
1581337737,18070431,ASD_OTA-SW_v1.0,0,0
1581337709,18040158,ASD_OTA-SW_v1.1,0,0
1581337695,18090985,ASD_OTA-SW_v1.1,0,0
1581337672,18040194,ASD_OTA-SW_v1.1,0,0
1581337643,18040267,ASD_OTA-SW_v1.1,0,0
1581337613,18090969,ASD_OTA-SW_v1.1,0,0
1581337481,18090879,ASD_OTA-SW_v1.1,0,0
1581337445,18070558,ASD_OTA-SW_v1.1,0,0
1581337423,18040321,ASD_OTA-SW_v1.1,0,0
1581337406,18111094,ASD_OTA-SW_v1.1,0,0
1581337288,18101022,ASD_OTA-SW_v1.1,0,0
1581337131,18070498,ASD_OTA-SW_v1.1,0,0
1581337080,18040161,ASD_OTA-SW_v1.1,0,0
1581337055,18070646,ASD_OTA-SW_v1.0,0,0
1581336989,18040022,ASD_OTA-SW_v1.1,0,0
1581336984,18111175,ASD_OTA-SW_v1.1,0,0
1581336960,18070485,ASD_OTA-SW_v1.1,0,0
1581336880,18070641,ASD_OTA-SW_v1.1,0,0
1581336835,18040369,ASD_OTA-SW_v1.1,0,0
1581336819,18111067,ASD_OTA-SW_v1.1,0,0
1581336722,18070794,ASD_OTA-SW_v1.1,0,0
1581336619,18040173,ASD_OTA-SW_v1.1,0,0
1581336547,18111178,ASD_OTA-SW_v1.1,0,0
1581336537,18070559,ASD_OTA-SW_v1.1,0,0
1581336524,18070556,ASD_OTA-SW_v1.1,0,0
1581336530,18040333,ASD_OTA-SW_v1.1,0,0
1581336066,18040343,ASD_OTA-SW_v1.1,0,0
1581336052,18040223,ASD_OTA-SW_v1.1,0,0
1581336001,18040361,ASD_OTA-SW_v1.1,0,0
1581335981,18040385,ASD_OTA-SW_v1.1,0,0
1581335822,18040306,ASD_OTA-SW_v1.1,0,0
1581335760,18040192,ASD_OTA-SW_v1.1,0,0
1581335609,18070453,ASD_OTA-SW_v1.1,0,0
1581335607,18040046,ASD_OTA-SW_v1.1,0,0
1581335487,18040284,ASD_OTA-SW_v1.1,0,0
1581335480,18090978,ASD_OTA-SW_v1.1,0,0
1581335179,18111073,ASD_OTA-SW_v1.1,0,0
1581335166,18040098,ASD_OTA-SW_v1.1,0,0
1581335090,18111194,ASD_OTA-SW_v1.1,0,0
1581335030,18070564,ASD_OTA-SW_v1.1,0,0
1581334949,18040166,ASD_OTA-SW_v1.1,0,0
1581334799,18070550,ASD_OTA-SW_v1.1,0,0
1581334634,18040183,ASD_OTA-SW_v1.1,0,0
1581334621,18070701,ASD_OTA-SW_v1.1,0,0
1581334608,18090899,ASD_OTA-SW_v1.1,0,0
1581334569,18040264,ASD_OTA-SW_v1.1,0,0
1581334510,18090998,ASD_OTA-SW_v1.1,0,0
1581334410,18070761,ASD_OTA-SW_v1.1,0,0
1581334350,18040301,ASD_OTA-SW_v1.1,0,0
1581334191,18070427,ASD_OTA-SW_v1.1,0,0
1581334010,18111072,ASD_OTA-SW_v1.1,0,0
1581333911,18070681,ASD_OTA-SW_v1.1,0,0
1581333884,18070567,ASD_OTA-SW_v1.1,0,0
1581333863,18070524,ASD_OTA-SW_v1.1,0,0
1581333796,18040149,ASD_OTA-SW_v1.1,0,0
1581333684,18070583,ASD_OTA-SW_v1.1,0,0
1581333540,18040163,ASD_OTA-SW_v1.1,0,0
1581333455,18090974,ASD_OTA-SW_v1.1,0,0
1581333458,18040163,ASD_OTA-SW_v1.1,0,0
1581333397,18070567,ASD_OTA-SW_v1.1,0,0
1581333355,18040163,ASD_OTA-SW_v1.1,0,0
1581333194,18040195,ASD_OTA-SW_v1.1,0,0
1581333153,18090955,ASD_OTA-SW_v1.1,0,0
1581333125,18111197,ASD_OTA-SW_v1.1,0,0
1581332829,18040163,ASD_OTA-SW_v1.1,0,0
1581332773,18040092,ASD_OTA-SW_v1.1,0,0
1581332705,18040214,ASD_OTA-SW_v1.1,0,0
1581332700,18070588,ASD_OTA-SW_v1.1,0,0
1581332491,18040082,ASD_OTA-SW_v1.1,0,0
1581332173,18070735,ASD_OTA-SW_v1.1,0,0
1581331998,18090164,ASD_OTA-SW_v1.1,0,0
1581331377,18070750,ASD_OTA-SW_v1.1,0,0
